 # Adrien Atallah
 # Project 5
 # Contains time vs. location for planet 1 and planet 2 plus the energy of the system
 # t, x1, y1, x2, y2, Energy
   38200000.      3.77432640E+08   91257256.      6.09160765E+10  1.39991548E+11  6.89894135E+26
   38250000.      3.61796608E+08  1.39501376E+08  6.08649134E+10  1.39991515E+11  6.89892143E+26
   38300000.      3.39989344E+08  1.85365360E+08  6.08137503E+10  1.39991482E+11  6.89890741E+26
   38350000.      3.12359488E+08  2.28054144E+08  6.07625871E+10  1.39991450E+11  6.89891184E+26
   38400000.      2.79360160E+08  2.66822016E+08  6.07114240E+10  1.39991417E+11  6.89883584E+26
   38450000.      2.41542240E+08  3.00986912E+08  6.06602609E+10  1.39991384E+11  6.89882550E+26
   38500000.      1.99545520E+08  3.29943904E+08  6.06090977E+10  1.39991351E+11  6.89876131E+26
   38550000.      1.54087744E+08  3.53177472E+08  6.05579346E+10  1.39991319E+11  6.89869416E+26
   38600000.      1.05951888E+08  3.70272064E+08  6.05067715E+10  1.39991286E+11  6.89871925E+26
   38650000.       55971788.      3.80920864E+08  6.04556083E+10  1.39991253E+11  6.89865358E+26
   38700000.       5016502.5      3.84932256E+08  6.04044452E+10  1.39991220E+11  6.89868900E+26
   38750000.      -46026212.      3.82233952E+08  6.03532820E+10  1.39991187E+11  6.89862628E+26
   38800000.      -96266912.      3.72874528E+08  6.03021189E+10  1.39991155E+11  6.89863661E+26
   38850000.     -1.44831536E+08  3.57022400E+08  6.02509558E+10  1.39991122E+11  6.89859824E+26
   38900000.     -1.90878032E+08  3.34962240E+08  6.01997926E+10  1.39991089E+11  6.89858348E+26
   38950000.     -2.33612224E+08  3.07088832E+08  6.01486295E+10  1.39991056E+11  6.89858348E+26
   39000000.     -2.72302464E+08  2.73898912E+08  6.00974664E+10  1.39991024E+11  6.89846690E+26
   39050000.     -3.06292704E+08  2.35980784E+08  6.00463032E+10  1.39990991E+11  6.89846764E+26
   39100000.     -3.35013824E+08  1.94002448E+08  5.99951401E+10  1.39990958E+11  6.89838647E+26
   39150000.     -3.57992864E+08  1.48698320E+08  5.99439770E+10  1.39990925E+11  6.89834368E+26
   39200000.     -3.74860256E+08  1.00854976E+08  5.98928138E+10  1.39990893E+11  6.89828243E+26
   39250000.     -3.85354752E+08   51296384.      5.98416507E+10  1.39990860E+11  6.89823521E+26
   39300000.     -3.89326208E+08   868847.81      5.97904876E+10  1.39990827E+11  6.89820348E+26
   39350000.     -3.86736288E+08  -49573956.      5.97393244E+10  1.39990794E+11  6.89814962E+26
   39400000.     -3.77657216E+08  -99185568.      5.96881613E+10  1.39990761E+11  6.89809501E+26
   39450000.     -3.62268608E+08 -1.47140704E+08  5.96369981E+10  1.39990729E+11  6.89808099E+26
   39500000.     -3.40852704E+08 -1.92648368E+08  5.95858350E+10  1.39990696E+11  6.89803894E+26
   39550000.     -3.13788160E+08 -2.34964048E+08  5.95346719E+10  1.39990663E+11  6.89796515E+26
   39600000.     -2.81542496E+08 -2.73400736E+08  5.94835087E+10  1.39990630E+11  6.89800499E+26
   39650000.     -2.44663600E+08 -3.07338784E+08  5.94323456E+10  1.39990598E+11  6.89795187E+26
   39700000.     -2.03770176E+08 -3.36234496E+08  5.93811825E+10  1.39990565E+11  6.89792309E+26
   39750000.     -1.59541552E+08 -3.59627488E+08  5.93300193E+10  1.39990532E+11  6.89791571E+26
   39800000.     -1.12706904E+08 -3.77146784E+08  5.92788562E+10  1.39990499E+11  6.89790317E+26
   39850000.      -64034044.     -3.88515520E+08  5.92276931E+10  1.39990467E+11  6.89788767E+26
   39900000.      -14317835.     -3.93554496E+08  5.91765299E+10  1.39990434E+11  6.89786037E+26
   39950000.       35631560.     -3.92184416E+08  5.91253668E+10  1.39990401E+11  6.89783159E+26
   40000000.       85000568.     -3.84426880E+08  5.90742036E+10  1.39990368E+11  6.89779396E+26
   40050000.      1.32984136E+08 -3.70404064E+08  5.90230405E+10  1.39990335E+11  6.89781462E+26
   40100000.      1.78797536E+08 -3.50337248E+08  5.89718774E+10  1.39990303E+11  6.89786627E+26
   40150000.      2.21688112E+08 -3.24544032E+08  5.89207142E+10  1.39990270E+11  6.89783086E+26
   40200000.      2.60946656E+08 -2.93434240E+08  5.88695511E+10  1.39990237E+11  6.89784857E+26
   40250000.      2.95918496E+08 -2.57504640E+08  5.88183880E+10  1.39990204E+11  6.89779470E+26
   40300000.      3.26014016E+08 -2.17332336E+08  5.87672248E+10  1.39990172E+11  6.89779175E+26
   40350000.      3.50718560E+08 -1.73566848E+08  5.87160617E+10  1.39990139E+11  6.89776150E+26
   40400000.      3.69601632E+08 -1.26920984E+08  5.86648986E+10  1.39990106E+11  6.89775781E+26
   40450000.      3.82324896E+08  -78160472.      5.86137354E+10  1.39990073E+11  6.89775486E+26
   40500000.      3.88649280E+08  -28092434.      5.85625723E+10  1.39990041E+11  6.89769287E+26
   40550000.      3.88440544E+08   22447202.      5.85114092E+10  1.39990008E+11  6.89766779E+26
   40600000.      3.81673408E+08   72607208.      5.84602460E+10  1.39989975E+11  6.89762647E+26
   40650000.      3.68433824E+08  1.21535296E+08  5.84090829E+10  1.39989942E+11  6.89761687E+26
   40700000.      3.48919584E+08  1.68392912E+08  5.83579197E+10  1.39989910E+11  6.89756080E+26
   40750000.      3.23438592E+08  2.12370256E+08  5.83067566E+10  1.39989877E+11  6.89757924E+26
   40800000.      2.92405216E+08  2.52701248E+08  5.82555935E+10  1.39989844E+11  6.89758957E+26
   40850000.      2.56334416E+08  2.88678176E+08  5.82044303E+10  1.39989811E+11  6.89754087E+26
   40900000.      2.15833632E+08  3.19665472E+08  5.81532672E+10  1.39989778E+11  6.89751800E+26
   40950000.      1.71592608E+08  3.45112544E+08  5.81021041E+10  1.39989746E+11  6.89748922E+26
   41000000.      1.24371344E+08  3.64564960E+08  5.80509409E+10  1.39989713E+11  6.89750324E+26
   41050000.       74986272.      3.77674048E+08  5.79997778E+10  1.39989680E+11  6.89739699E+26
   41100000.       24295086.      3.84204064E+08  5.79486147E+10  1.39989647E+11  6.89741765E+26
   41150000.      -26819516.      3.84037440E+08  5.78974515E+10  1.39989615E+11  6.89738002E+26
   41200000.      -77466704.      3.77177120E+08  5.78462884E+10  1.39989582E+11  6.89734017E+26
   41250000.     -1.26764600E+08  3.63746592E+08  5.77951252E+10  1.39989549E+11  6.89733427E+26
   41300000.     -1.73857152E+08  3.43987264E+08  5.77439621E+10  1.39989516E+11  6.89722211E+26
   41350000.     -2.17930336E+08  3.18253280E+08  5.76927990E+10  1.39989484E+11  6.89716973E+26
   41400000.     -2.58227264E+08  2.87004000E+08  5.76416358E+10  1.39989451E+11  6.89708708E+26
   41450000.     -2.94061952E+08  2.50794560E+08  5.75904727E+10  1.39989418E+11  6.89701108E+26
   41500000.     -3.24831232E+08  2.10264384E+08  5.75393096E+10  1.39989385E+11  6.89696534E+26
   41550000.     -3.50024960E+08  1.66124480E+08  5.74881423E+10  1.39989352E+11  6.89686425E+26
   41600000.     -3.69233856E+08  1.19143488E+08  5.74369751E+10  1.39989320E+11  6.89673512E+26
   41650000.     -3.82155328E+08   70133056.      5.73858079E+10  1.39989287E+11  6.89668421E+26
   41700000.     -3.88597184E+08   19932852.      5.73346406E+10  1.39989254E+11  6.89661485E+26
   41750000.     -3.88478944E+08  -30604474.      5.72834734E+10  1.39989221E+11  6.89652999E+26
   41800000.     -3.81831424E+08  -80628048.      5.72323062E+10  1.39989189E+11  6.89646432E+26
   41850000.     -3.68794176E+08 -1.29302984E+08  5.71811389E+10  1.39989156E+11  6.89644219E+26
   41900000.     -3.49611456E+08 -1.75823856E+08  5.71299717E+10  1.39989123E+11  6.89637873E+26
   41950000.     -3.24626368E+08 -2.19427264E+08  5.70788045E+10  1.39989090E+11  6.89625919E+26
   42000000.     -2.94273920E+08 -2.59403264E+08  5.70276372E+10  1.39989058E+11  6.89623042E+26
   42050000.     -2.59072736E+08 -2.95105728E+08  5.69764700E+10  1.39989025E+11  6.89616032E+26
   42100000.     -2.19616016E+08 -3.25961344E+08  5.69253028E+10  1.39988992E+11  6.89611826E+26
   42150000.     -1.76561472E+08 -3.51477568E+08  5.68741356E+10  1.39988959E+11  6.89606882E+26
   42200000.     -1.30620816E+08 -3.71249056E+08  5.68229683E+10  1.39988926E+11  6.89601496E+26
   42250000.      -82548648.     -3.84962976E+08  5.67718011E+10  1.39988894E+11  6.89592494E+26
   42300000.      -33131024.     -3.92402976E+08  5.67206339E+10  1.39988861E+11  6.89588731E+26
   42350000.       16826254.     -3.93451904E+08  5.66694666E+10  1.39988828E+11  6.89582975E+26
   42400000.       66509484.     -3.88093312E+08  5.66182994E+10  1.39988795E+11  6.89573604E+26
   42450000.      1.15108976E+08 -3.76411552E+08  5.65671322E+10  1.39988763E+11  6.89570727E+26
   42500000.      1.61830944E+08 -3.58590816E+08  5.65159649E+10  1.39988730E+11  6.89562610E+26
   42550000.      2.05909280E+08 -3.34912800E+08  5.64647977E+10  1.39988697E+11  6.89557371E+26
   42600000.      2.46617040E+08 -3.05753152E+08  5.64136305E+10  1.39988664E+11  6.89551468E+26
   42650000.      2.83277728E+08 -2.71576576E+08  5.63624632E+10  1.39988632E+11  6.89543204E+26
   42700000.      3.15275968E+08 -2.32930784E+08  5.63112960E+10  1.39988599E+11  6.89534424E+26
   42750000.      3.42067776E+08 -1.90438992E+08  5.62601288E+10  1.39988566E+11  6.89530218E+26
   42800000.      3.63189888E+08 -1.44791328E+08  5.62089615E+10  1.39988533E+11  6.89520256E+26
   42850000.      3.78268352E+08  -96734888.      5.61577943E+10  1.39988500E+11  6.89517157E+26
   42900000.      3.87025920E+08  -47062624.      5.61066271E+10  1.39988468E+11  6.89516641E+26
   42950000.      3.89288288E+08   3398830.8      5.60554598E+10  1.39988435E+11  6.89504983E+26
   43000000.      3.84988736E+08   53802360.      5.60042926E+10  1.39988402E+11  6.89502400E+26
   43050000.      3.74171136E+08  1.03294352E+08  5.59531254E+10  1.39988369E+11  6.89496571E+26
   43100000.      3.56991200E+08  1.51029312E+08  5.59019581E+10  1.39988337E+11  6.89487864E+26
   43150000.      3.33715648E+08  1.96184800E+08  5.58507909E+10  1.39988304E+11  6.89482478E+26
   43200000.      3.04719360E+08  2.37976512E+08  5.57996237E+10  1.39988271E+11  6.89477534E+26
   43250000.      2.70480192E+08  2.75673056E+08  5.57484564E+10  1.39988238E+11  6.89468606E+26
   43300000.      2.31571824E+08  3.08610112E+08  5.56972892E+10  1.39988206E+11  6.89462481E+26
   43350000.      1.88654336E+08  3.36203616E+08  5.56461220E+10  1.39988173E+11  6.89461153E+26
   43400000.      1.42462800E+08  3.57961728E+08  5.55949548E+10  1.39988140E+11  6.89450011E+26
   43450000.       93794096.      3.73494880E+08  5.55437875E+10  1.39988107E+11  6.89447281E+26
   43500000.       43492256.      3.82524096E+08  5.54926203E+10  1.39988074E+11  6.89435475E+26
   43550000.      -7567470.0      3.84886784E+08  5.54414531E+10  1.39988042E+11  6.89433040E+26
   43600000.      -58495292.      3.80540384E+08  5.53902858E+10  1.39988009E+11  6.89426621E+26
   43650000.     -1.08403944E+08  3.69563168E+08  5.53391186E+10  1.39987976E+11  6.89416438E+26
   43700000.     -1.56425680E+08  3.52152544E+08  5.52879514E+10  1.39987943E+11  6.89413560E+26
   43750000.     -2.01728784E+08  3.28620960E+08  5.52367841E+10  1.39987911E+11  6.89402271E+26
   43800000.     -2.43533120E+08  2.99389152E+08  5.51856169E+10  1.39987878E+11  6.89401386E+26
   43850000.     -2.81124480E+08  2.64977440E+08  5.51344497E+10  1.39987845E+11  6.89389358E+26
   43900000.     -3.13867200E+08  2.25994928E+08  5.50832824E+10  1.39987812E+11  6.89378954E+26
   43950000.     -3.41215008E+08  1.83127264E+08  5.50321152E+10  1.39987780E+11  6.89373273E+26
   44000000.     -3.62719808E+08  1.37123056E+08  5.49809480E+10  1.39987747E+11  6.89365378E+26
   44050000.     -3.78038304E+08   88779536.      5.49297807E+10  1.39987714E+11  6.89358294E+26
   44100000.     -3.86936416E+08   38927596.      5.48786135E+10  1.39987681E+11  6.89347226E+26
   44150000.     -3.89291520E+08  -11583227.      5.48274463E+10  1.39987649E+11  6.89345750E+26
   44200000.     -3.85092704E+08  -61899664.      5.47762790E+10  1.39987616E+11  6.89338593E+26
   44250000.     -3.74438976E+08 -1.11179168E+08  5.47251118E+10  1.39987583E+11  6.89334018E+26
   44300000.     -3.57535744E+08 -1.58603664E+08  5.46739446E+10  1.39987550E+11  6.89327746E+26
   44350000.     -3.34689632E+08 -2.03392512E+08  5.46227773E+10  1.39987517E+11  6.89315498E+26
   44400000.     -3.06301984E+08 -2.44814320E+08  5.45716101E+10  1.39987485E+11  6.89310332E+26
   44450000.     -2.72860960E+08 -2.82197792E+08  5.45204429E+10  1.39987452E+11  6.89301035E+26
   44500000.     -2.34932784E+08 -3.14941184E+08  5.44692756E+10  1.39987419E+11  6.89300371E+26
   44550000.     -1.93152128E+08 -3.42520704E+08  5.44181084E+10  1.39987386E+11  6.89292033E+26
   44600000.     -1.48211664E+08 -3.64497440E+08  5.43669412E+10  1.39987354E+11  6.89288860E+26
   44650000.     -1.00851168E+08 -3.80523200E+08  5.43157740E+10  1.39987321E+11  6.89279194E+26
   44700000.      -51846240.     -3.90344896E+08  5.42646067E+10  1.39987288E+11  6.89277202E+26
   44750000.      -1996649.9     -3.93807808E+08  5.42134395E+10  1.39987255E+11  6.89269750E+26
   44800000.       47885456.     -3.90857440E+08  5.41622723E+10  1.39987223E+11  6.89265027E+26
   44850000.       96987464.     -3.81540256E+08  5.41111050E+10  1.39987190E+11  6.89265175E+26
   44900000.      1.44508192E+08 -3.66003072E+08  5.40599378E+10  1.39987157E+11  6.89256985E+26
   44950000.      1.89669728E+08 -3.44491232E+08  5.40087706E+10  1.39987124E+11  6.89250491E+26
   45000000.      2.31729024E+08 -3.17345504E+08  5.39576033E+10  1.39987091E+11  6.89248204E+26
   45050000.      2.69989312E+08 -2.84997728E+08  5.39064361E+10  1.39987059E+11  6.89244736E+26
   45100000.      3.03810944E+08 -2.47965168E+08  5.38552689E+10  1.39987026E+11  6.89236914E+26
   45150000.      3.32621888E+08 -2.06843584E+08  5.38041016E+10  1.39986993E+11  6.89232487E+26
   45200000.      3.55927424E+08 -1.62299040E+08  5.37529344E+10  1.39986960E+11  6.89232266E+26
   45250000.      3.73319040E+08 -1.15058424E+08  5.37017672E+10  1.39986928E+11  6.89221567E+26
   45300000.      3.84482272E+08  -65898828.      5.36505999E+10  1.39986895E+11  6.89216697E+26
   45350000.      3.89203456E+08  -15635711.      5.35994327E+10  1.39986862E+11  6.89213376E+26
   45400000.      3.87374880E+08   34889900.      5.35482655E+10  1.39986829E+11  6.89207842E+26
   45450000.      3.78998592E+08   84825136.      5.34970982E+10  1.39986797E+11  6.89199726E+26
   45500000.      3.64188160E+08  1.33319688E+08  5.34459310E+10  1.39986764E+11  6.89196996E+26
   45550000.      3.43168768E+08  1.79540656E+08  5.33947638E+10  1.39986731E+11  6.89188953E+26
   45600000.      3.16275040E+08  2.22687616E+08  5.33435965E+10  1.39986698E+11  6.89183271E+26
   45650000.      2.83946848E+08  2.62007536E+08  5.32924293E+10  1.39986665E+11  6.89178918E+26
   45700000.      2.46722784E+08  2.96809216E+08  5.32412621E+10  1.39986633E+11  6.89173089E+26
   45750000.      2.05231664E+08  3.26476928E+08  5.31900948E+10  1.39986600E+11  6.89168661E+26
   45800000.      1.60181776E+08  3.50482784E+08  5.31389276E+10  1.39986567E+11  6.89167776E+26
   45850000.      1.12348432E+08  3.68397664E+08  5.30877604E+10  1.39986534E+11  6.89158479E+26
   45900000.       62559728.      3.79900128E+08  5.30365932E+10  1.39986502E+11  6.89151100E+26
   45950000.       11681106.      3.84783264E+08  5.29854259E+10  1.39986469E+11  6.89148075E+26
   46000000.      -39401112.      3.82959072E+08  5.29342587E+10  1.39986436E+11  6.89141287E+26
   46050000.      -89796680.      3.74460384E+08  5.28830915E+10  1.39986403E+11  6.89130883E+26
   46100000.     -1.38628512E+08  3.59440160E+08  5.28319242E+10  1.39986371E+11  6.89124094E+26
   46150000.     -1.85049440E+08  3.38168192E+08  5.27807570E+10  1.39986338E+11  6.89114207E+26
   46200000.     -2.28258144E+08  3.11025408E+08  5.27295898E+10  1.39986305E+11  6.89107418E+26
   46250000.     -2.67514016E+08  2.78495840E+08  5.26784225E+10  1.39986272E+11  6.89094506E+26
   46300000.     -3.02150432E+08  2.41156528E+08  5.26272553E+10  1.39986239E+11  6.89086315E+26
   46350000.     -3.31586336E+08  1.99665872E+08  5.25760881E+10  1.39986207E+11  6.89077313E+26
   46400000.     -3.55335808E+08  1.54750464E+08  5.25249208E+10  1.39986174E+11  6.89072222E+26
   46450000.     -3.73015424E+08  1.07190968E+08  5.24737536E+10  1.39986141E+11  6.89066098E+26
   46500000.     -3.84349632E+08   57807400.      5.24225864E+10  1.39986108E+11  6.89056653E+26
   46550000.     -3.89173760E+08   7444066.0      5.23714191E+10  1.39986076E+11  6.89051119E+26
   46600000.     -3.87434944E+08  -43045432.      5.23202519E+10  1.39986043E+11  6.89043297E+26
   46650000.     -3.79191168E+08  -92812824.      5.22690847E+10  1.39986010E+11  6.89028024E+26
   46700000.     -3.64608352E+08 -1.41029248E+08  5.22179174E+10  1.39985977E+11  6.89023375E+26
   46750000.     -3.43955744E+08 -1.86898512E+08  5.21667502E+10  1.39985945E+11  6.89018284E+26
   46800000.     -3.17599872E+08 -2.29669360E+08  5.21155830E+10  1.39985912E+11  6.89010610E+26
   46850000.     -2.85997248E+08 -2.68646656E+08  5.20644157E+10  1.39985879E+11  6.89007437E+26
   46900000.     -2.49685840E+08 -3.03201472E+08  5.20132485E+10  1.39985846E+11  6.89002788E+26
   46950000.     -2.09275776E+08 -3.32779744E+08  5.19620813E+10  1.39985814E+11  6.88995410E+26
   47000000.     -1.65439168E+08 -3.56909888E+08  5.19109140E+10  1.39985781E+11  6.88991278E+26
   47050000.     -1.18899416E+08 -3.75208992E+08  5.18597468E+10  1.39985748E+11  6.88987588E+26
   47100000.      -70420008.     -3.87387744E+08  5.18085796E+10  1.39985715E+11  6.88982571E+26
   47150000.      -20793022.     -3.93254112E+08  5.17574124E+10  1.39985682E+11  6.88971872E+26
   47200000.       29172640.     -3.92715776E+08  5.17062451E+10  1.39985650E+11  6.88964124E+26
   47250000.       78663120.     -3.85781216E+08  5.16550779E+10  1.39985617E+11  6.88959918E+26
   47300000.      1.26871520E+08 -3.72559680E+08  5.16039107E+10  1.39985584E+11  6.88952466E+26
   47350000.      1.73009776E+08 -3.53259744E+08  5.15527434E+10  1.39985551E+11  6.88949293E+26
   47400000.      2.16320352E+08 -3.28186720E+08  5.15015762E+10  1.39985519E+11  6.88950252E+26
   47450000.      2.56087760E+08 -2.97738848E+08  5.14504090E+10  1.39985486E+11  6.88940955E+26
   47500000.      2.91649600E+08 -2.62401984E+08  5.13992417E+10  1.39985453E+11  6.88935126E+26
   47550000.      3.22407200E+08 -2.22743296E+08  5.13480745E+10  1.39985420E+11  6.88933724E+26
   47600000.      3.47835712E+08 -1.79403472E+08  5.12969073E+10  1.39985388E+11  6.88930920E+26
   47650000.      3.67493184E+08 -1.33087720E+08  5.12457400E+10  1.39985355E+11  6.88931436E+26
   47700000.      3.81028928E+08  -84555616.      5.11945728E+10  1.39985322E+11  6.88923763E+26
   47750000.      3.88190688E+08  -34609660.      5.11434056E+10  1.39985289E+11  6.88913432E+26
   47800000.      3.88830400E+08   15917148.      5.10922383E+10  1.39985256E+11  6.88906792E+26
   47850000.      3.82908512E+08   66174716.      5.10410711E+10  1.39985224E+11  6.88904799E+26
   47900000.      3.70496544E+08  1.15310024E+08  5.09899039E+10  1.39985191E+11  6.88901110E+26
   47950000.      3.51777888E+08  1.62481856E+08  5.09387366E+10  1.39985158E+11  6.88892920E+26
   48000000.      3.27046400E+08  2.06875776E+08  5.08875694E+10  1.39985125E+11  6.88888197E+26
   48050000.      2.96703040E+08  2.47719216E+08  5.08364022E+10  1.39985093E+11  6.88880450E+26
   48100000.      2.61250192E+08  2.84296064E+08  5.07852349E+10  1.39985060E+11  6.88876760E+26
   48150000.      2.21283920E+08  3.15960640E+08  5.07340677E+10  1.39985027E+11  6.88868644E+26
   48200000.      1.77484016E+08  3.42150720E+08  5.06829005E+10  1.39984994E+11  6.88864585E+26
   48250000.      1.30602192E+08  3.62398848E+08  5.06317332E+10  1.39984962E+11  6.88863921E+26
   48300000.       81448480.      3.76342208E+08  5.05805660E+10  1.39984929E+11  6.88857576E+26
   48350000.       30876186.      3.83730144E+08  5.05293988E+10  1.39984896E+11  6.88850492E+26
   48400000.      -20234224.      3.84429632E+08  5.04782316E+10  1.39984863E+11  6.88843925E+26
   48450000.      -70991960.      3.78428000E+08  5.04270643E+10  1.39984830E+11  6.88838243E+26
   48500000.     -1.20512976E+08  3.65833344E+08  5.03758971E+10  1.39984798E+11  6.88834480E+26
   48550000.     -1.67936912E+08  3.46872064E+08  5.03247299E+10  1.39984765E+11  6.88827028E+26
   48600000.     -2.12443408E+08  3.21884160E+08  5.02735626E+10  1.39984732E+11  6.88822305E+26
   48650000.     -2.53267344E+08  2.91316000E+08  5.02223954E+10  1.39984699E+11  6.88812049E+26
   48700000.     -2.89712832E+08  2.55710960E+08  5.01712282E+10  1.39984667E+11  6.88809098E+26
   48750000.     -3.21165440E+08  2.15698368E+08  5.01200609E+10  1.39984634E+11  6.88798251E+26
   48800000.     -3.47102464E+08  1.71980800E+08  5.00688937E+10  1.39984601E+11  6.88789544E+26
   48850000.     -3.67101248E+08  1.25320336E+08  5.00177265E+10  1.39984568E+11  6.88785117E+26
   48900000.     -3.80845184E+08   76523976.      4.99665592E+10  1.39984536E+11  6.88784600E+26
   48950000.     -3.88127712E+08   26428678.      4.99153920E+10  1.39984503E+11  6.88777074E+26
   49000000.     -3.88853984E+08  -24113680.      4.98642248E+10  1.39984470E+11  6.88764678E+26
   49050000.     -3.83040576E+08  -74251120.      4.98130575E+10  1.39984437E+11  6.88757225E+26
   49100000.     -3.70813280E+08 -1.23145872E+08  4.97618903E+10  1.39984404E+11  6.88754717E+26
   49150000.     -3.52403168E+08 -1.69987936E+08  4.97107231E+10  1.39984372E+11  6.88745272E+26
   49200000.     -3.28141024E+08 -2.14007792E+08  4.96595558E+10  1.39984339E+11  6.88740181E+26
   49250000.     -2.98450528E+08 -2.54487968E+08  4.96083886E+10  1.39984306E+11  6.88733909E+26
   49300000.     -2.63840080E+08 -2.90773536E+08  4.95572214E+10  1.39984273E+11  6.88735311E+26
   49350000.     -2.24893872E+08 -3.22281344E+08  4.95060541E+10  1.39984241E+11  6.88729703E+26
   49400000.     -1.82261984E+08 -3.48508000E+08  4.94548869E+10  1.39984208E+11  6.88720553E+26
   49450000.     -1.36649840E+08 -3.69036640E+08  4.94037197E+10  1.39984175E+11  6.88718782E+26
   49500000.      -88807240.     -3.83542272E+08  4.93525524E+10  1.39984142E+11  6.88711035E+26
   49550000.      -39516900.     -3.91796000E+08  4.93013852E+10  1.39984110E+11  6.88706829E+26
   49600000.       10417185.     -3.93667808E+08  4.92502180E+10  1.39984077E+11  6.88705132E+26
   49650000.       60181596.     -3.89128256E+08  4.91990508E+10  1.39984044E+11  6.88701738E+26
   49700000.      1.08965400E+08 -3.78248832E+08  4.91478835E+10  1.39984011E+11  6.88698343E+26
   49750000.      1.55972064E+08 -3.61201056E+08  4.90967163E+10  1.39983978E+11  6.88694949E+26
   49800000.      2.00431216E+08 -3.38254336E+08  4.90455491E+10  1.39983946E+11  6.88689858E+26
   49850000.      2.41610224E+08 -3.09772544E+08  4.89943818E+10  1.39983913E+11  6.88685283E+26
   49900000.      2.78825440E+08 -2.76209312E+08  4.89432146E+10  1.39983880E+11  6.88679601E+26
   49950000.      3.11453056E+08 -2.38102144E+08  4.88920474E+10  1.39983847E+11  6.88670230E+26
   50000000.      3.38939360E+08 -1.96065120E+08  4.88408801E+10  1.39983815E+11  6.88664992E+26
